pbd, molpdf_coor1, DOPE_coor1, DOPEHR_coor1, NDOPE_coor1, outlier_coor1, allowed_coor1, molpdf_coor2, DOPE_coor2, DOPEHR_coor2, NDOPE_coor2, outlier_coor2, allowed_coor2, coef_var_coor1, coef_var_coor2
1a6m_, 0.1191309269733381, -0.0012142126921468174, -0.007652755369248304, -0.0047579938720598855, 0.9927403134799984, -0.013849720113359503, 0.9580420196010176, -0.057289193422525954, -0.13700814976071501, -0.21537521391818187, -0.11710274184579887, 0.0016337003514907448, 0.8874545192923633, 0.09983656641041055
1a73A, 0.4514256063907169, -0.1917025332427741, -0.677987821394351, 0.1950377409710575, 0.5020088711798434, -0.09871650083782955, 0.06791762147724283, 0.7369154258500058, -0.24377783505545245, -0.6130966060894698, 0.11858857413784502, -0.05444741186118499, 0.6921948606922705, 0.20235071504984667
1a7vA, 0.02929211796289954, -0.03499931488680458, -0.06371885408168593, 0.07241447389386237, 0.9934400685049012, -0.04110841369928864, 0.47946061772487847, -0.23044826755160921, -0.6908195201492706, 0.47905931539534075, -0.10132605211779411, 0.0038348545268367925, 0.7464922096009879, 0.18856963187905879
1a8l_, 0.9473325905831687, -0.0815229335604162, -0.13977519776507533, -0.2763654613232637, 0.0, 0.0, -0.31915196589497835, -0.2255461159495432, -0.48641372547450584, -0.7814554753250232, 0.0, 0.0, 0.9289372618497067, 0.06724661652827438
1aa7A, 0.058928191942251656, -0.01278827372394817, -0.017437145166108853, -0.04139770020285975, 0.996745173565333, -0.029071697751625342, 0.9697975081291205, -0.05507692091764746, -0.14293172641480073, -0.17725018043439392, -0.0679126617154872, -0.0003025021579992025, 0.8561432422574626, 0.11977415645347801
1aac_, 0.1534884643149189, -0.0011243279781378923, -0.009983860059173436, -0.004908385598654846, 0.987891582890542, -0.019659042499521807, 0.9665877380586231, 0.03861348612688965, 0.015559133398187631, 0.20443653689624744, -0.1489025814024249, 0.002963161369908252, 0.8609993947829483, 0.0815700913864763
1ac6A, -0.08309780252341417, 0.0016058792642539897, 0.014286938599978639, 0.005831701287395601, 0.9959169356324338, -0.031678199658530304, 0.9304050577239498, -0.07600781677475162, -0.20916316925610856, -0.2793449688228616, 0.08237877744642015, -0.0003666024521997712, 0.9293790744068761, 0.055344475937935754
1acf_, 0.14859461655428957, 0.014731503109299528, 0.020005013250467978, 0.05613018972935381, 0.9852986086504785, -0.05777954468885106, 0.9636195154947242, -0.048036232508184465, -0.13978247501001978, -0.1798603452573091, -0.1309862536726409, 0.009146964356177595, 0.827935913115438, 0.13216454023163132
1acz_, 0.3397333245520023, -0.23432270190788618, -0.5716679188718862, 0.5605492091911196, 0.43179378319381706, -0.04699620157522508, -0.3502938204095444, 0.1248532463918398, 0.10846270737120424, -0.30026559213477155, 0.8656000569080203, -0.10256150846588974, 0.4771628920539934, 0.3409688448253705
1ad2_, 0.06732281673246551, -0.006972527557730749, -0.061308321778287156, 0.009616067823747956, 0.9912544941786606, -0.09477537073316791, 0.1563596152757813, 0.3153988948866231, 0.7748861392625052, -0.5230685477102499, 0.043490315938376156, -0.011600250420818374, 0.6504650070116011, 0.23659799412230983
1ae9A, 0.4097905316259712, -0.07652415013260745, -0.6929672664469837, 0.0706690419402825, 0.5771964313216866, -0.08866965912832955, 0.05869099728890359, 0.6464030874394591, 0.3062581296711892, -0.513781580690072, 0.4681856932366699, -0.041892927665474956, 0.7347342920645674, 0.19383245806613977
1agi_, 0.4045322478094961, -0.07225371264410638, -0.20410146421035022, -0.23980871806411305, 0.8547426111668774, -0.03718200094946879, 0.5928131308036398, -0.1432652280993543, -0.37747932809537776, -0.47020183121648257, -0.5139336346575945, 0.018424991543842712, 0.7112218226921234, 0.2195558765525705
1agjA, -0.11023767547890435, 0.00854825086945897, 0.03300020728030143, 0.06559154102077744, -0.9895768954358807, 0.05586489414239934, -0.07872393118694149, -0.13525894914586056, -0.3171130806861614, -0.9331440810425553, -0.0646024717750218, 0.003936756020596176, 0.5651456792633892, 0.3233338416491218
1agrE, -0.057122066244714394, 0.011817823500952007, 0.024637268607365356, 0.04780562599690738, 0.9967209952309841, -0.01588374578000102, 0.8316851134990014, -0.11752154799022892, -0.22004397823550384, -0.48988558253564035, 0.07797292742745257, -0.0012425765714838889, 0.5383361394594155, 0.31799626717132823
1ahsA, 0.3564998160275905, -0.03834762958212657, -0.1039824281522526, -0.2637330149951316, 0.8873349931585397, -0.06088104656788695, -0.03967761806959741, 0.12462600423548466, 0.3192633213712035, 0.8822719996688042, 0.3197945096991989, -0.01710460424291538, 0.6080816907798523, 0.2691660002899125
1aihA, 0.031869026952371475, -0.08194861946387211, -0.1404894891898439, 0.952947603270719, -0.2531011378382088, 0.019030810856274935, 0.22021742277214285, -0.026428188341147015, -0.0666341693483102, 0.2321567198710784, 0.9423661690045431, -0.06644536084831722, 0.4974331986707598, 0.43178302984923034
1aisB, 0.4269712529589645, -0.16446217013778164, -0.6433790751623724, 0.14289130347979084, 0.5890846378695026, -0.0962936872252628, 0.0727510346940447, 0.6330422491768395, 0.2628476562627276, -0.4987766169361839, 0.5213350032104281, -0.06563237105683832, 0.7553485532711103, 0.11507422168957265
1ak4C, 0.5575582436079122, -0.029151654827313484, -0.07479770154457406, -0.10540924661003012, 0.8188781464839765, -0.03180820317797884, -0.8083200885616214, 0.028938046759959802, 0.08616598460529651, 0.10416278380258541, 0.5720619392491896, -0.01587132973018933, 0.7413124963273934, 0.22657969389350466
1akjD, 0.35516368828463407, 0.0027138860067187983, -0.012473637152662746, 0.014457593322420838, 0.9316771241726742, -0.0739223377041081, 0.9115560768051273, -0.03447466555178729, -0.12810047144287773, -0.1796661893082727, -0.34412290057251677, 0.02769070623605543, 0.64984785100236, 0.311925991376732
1al01, 0.29246083939435985, -0.008105584509029476, -0.030679145486756307, -0.04583928891222348, 0.9538350325771938, -0.03946184452355914, 0.9150266822838139, -0.04479691411138536, -0.07936645005114315, -0.2588292334212475, -0.29546104421575, 0.011426857772842632, 0.7972272556284542, 0.12406058027085866
1al3_, 0.02101470188070004, 0.0022765136844777323, 0.005778640383923276, 0.01095178797424816, 0.9996107713299597, -0.013348081769061632, 0.9811949539767264, -0.032058700708537446, -0.10821405081202704, -0.15551953811353236, -0.018221834871014583, 0.0002433212494469596, 0.9502551120325355, 0.04168464489830764
1allA, 0.22619510007701404, -0.005423832463161722, -0.014744899766496464, -0.02418191011660319, 0.972461411425003, -0.04819735662711522, 0.9171602869607217, -0.06386815676767714, -0.1628890676517626, -0.2802152909034392, -0.2223516336737233, 0.015625618685120853, 0.6856546383482618, 0.2525034902804286
1alu_, 0.08510314010474078, -0.0010218661549165511, -0.0519975765660801, -0.0038326144507932363, 0.9928344905857602, -0.06570881778661582, 0.7625111104750426, -0.13815920714941943, -0.2278278485155738, -0.5841666289384702, -0.07955005171736929, 0.0021095566250302427, 0.7231499997752224, 0.1656725506345667
1alvA, 0.11276405009468388, -0.006943894110605169, -0.029501319000462666, -0.0379392036077615, 0.9923635325983684, -0.011872637304006634, 0.9395509968875246, -0.0535554707448173, -0.10474279337505443, -0.2976784326723854, -0.12161462387946681, 0.00145499736009391, 0.6741052510785065, 0.2648920893222862
1aly_, 0.12345132403354346, -0.02530718336024554, -0.08678713038737307, 0.03882435135791953, 0.9861648310681139, -0.05058563798052606, -0.3978329032119098, 0.30885035249712867, 0.715317060345574, -0.46405476186074907, 0.13818992115690898, -0.014787418569873128, 0.8279712481347732, 0.1191753164291813
1amf_, 0.08470987582895234, -0.002274086642555893, -0.002989910707314341, -0.009514157259825136, 0.9962604428188689, -0.013591791159873471, 0.9179149330676479, -0.07605038317071197, -0.18239629075535382, -0.3341436123191279, -0.08189802088173856, 0.004568206614218204, 0.9106854305714248, 0.05537561412557178
1amm_, 0.9442108193112139, -0.06444109491585515, -0.1642534661385757, -0.27809004448767316, -0.0, -0.0, -0.3287281856429203, -0.19079803526729544, -0.4171542590636456, -0.8255399529078618, 0.0, 0.0, 0.7889419835581878, 0.1974321327222838
1amx_, 0.20261632842107433, -0.11727808227842286, -0.319579342616856, 0.4311860091272441, 0.8088139664875763, -0.05440690943612761, -0.014879107585129482, -0.20177959478907265, -0.3690470229656594, 0.7188261891504529, -0.5519370624753294, 0.03901654754017685, 0.6017760477309171, 0.21922538984369658
1aoa_, -0.04346681476852568, 0.09267549073358503, 0.14976611071152596, 0.9145384923845435, 0.3606356114814478, -0.025559796398230333, 0.07427832931284141, -0.037559294638541095, -0.06009574144815063, -0.35079355721098904, 0.9286150760453048, -0.06386275754442947, 0.5781141874909694, 0.35772271612403295
1aoeA, 0.07279138816033529, 0.02878703735751168, 0.037204674946727224, 0.29256432798536824, 0.9500521935524255, -0.06553988074959578, 0.24889009801317644, -0.09896231962484213, -0.1692802340888703, -0.9092570917974994, 0.2692849638960233, -0.018480529964016043, 0.615744517636026, 0.3321527474354542
1aohA, 0.994651881856907, -0.024299602318377897, -0.057648110427424834, -0.0821818630223802, 0.0, 0.0, -0.10150340060104075, -0.2536312733104497, -0.3922526957319062, -0.8783541766032632, -0.0, -0.0, 0.8237599031103098, 0.16767572028618433
1aol_, 0.056201360189471854, -0.027660443843012642, -0.10802745782255496, 0.08707493903758202, 0.985848224220231, -0.0701969309092347, 0.08534469446585488, -0.21026850123579027, -0.6601594027571609, 0.7012496797693372, -0.14454445217662334, 0.006985086560236539, 0.6896893843161791, 0.1741195351742747
1ap8_, 0.07922259731495322, -0.004638517082524588, -0.021011074885058764, -0.028420351926245514, 0.9958483908271644, -0.0271857508533034, 0.18838402224365783, -0.13916642460733303, -0.26938068154601236, -0.9328863384788979, -0.04784758508545895, 0.0034500602955463817, 0.7723954616992454, 0.15070090555456847
1aqb_, 0.02304447951889513, 0.01121535679132014, 0.017995374736413765, 0.0615380583973499, 0.9975419625786971, -0.011934592040291288, 0.81787607805147, -0.09714692378352864, -0.22585383128999173, -0.519898790747673, 0.018342362548099848, -0.0002194480255254613, 0.8733468951122013, 0.10816594163252026
1aqcA, 0.004974365092720531, -0.02830208652590014, -0.04151418275248177, 0.2995070261177163, 0.9478154114763522, -0.09691391692957192, 0.17231157305364003, -0.09085648174596618, -0.21257881046316307, 0.9096980175069582, -0.2969168919418712, 0.033969796615228656, 0.5734565291072476, 0.37084748007155016
1aqe_, 0.1869462699489408, -0.056553512721748876, -0.18928499885170325, 0.47673674417869816, 0.8344404410403772, -0.0495500622295704, -0.04796051100283874, 0.09934570010258839, 0.26973964046433885, -0.7950148947129633, 0.5314683513300209, -0.023737235237652872, 0.5842557000549424, 0.34014192119693903
1aqzA, 0.2565244003792357, -0.006837028464988025, -0.0194027714224801, -0.033010056508605196, 0.9644847040244244, -0.049513749455949156, 0.8416882350950731, -0.08106215596804496, -0.2667441122408734, -0.39345055680263064, -0.24247912816584113, 0.015425696509906196, 0.7858412140046368, 0.15836620637345883
1ash_, 0.06968763863560642, -0.004057127411559125, -0.019963499967471644, -0.012571205575014897, 0.9967638316581965, -0.0321319170929769, 0.9400521695588298, -0.08730320278652325, -0.16948972251413158, -0.2732039892101064, -0.07287968323787805, 0.0011980416796616286, 0.8845896814896164, 0.09619666877849983
1ast_, -0.012923126707472811, 0.06335032659356109, 0.11696862901473527, 0.6731660857053796, -0.7268622947768208, 0.0256260459469966, -0.027754603286453565, 0.061525981116761407, 0.11385320969463822, 0.7152794486731858, 0.685784132897664, -0.02360329760528508, 0.5833354251665173, 0.3558259810916256
1at0_, 0.005962744850128794, 0.02644620787417231, 0.1354267023986672, -0.0713407215438711, 0.9847363025546235, -0.07829155715017642, 0.47856752913876205, -0.2718545955917451, -0.4261853082120273, 0.708821635707497, 0.11388136200406664, -0.006099681543776963, 0.5802004291786443, 0.2505365674215684
1at3A, 0.1217186391511801, -0.023229170315562903, -0.053950063958376766, -0.22803176728091826, 0.9613355807008724, -0.07463098229140376, 0.051459465350208726, -0.09752136871078813, -0.20901362928030812, -0.9407887033134006, -0.24252601140670488, 0.015892084657625014, 0.7124194113513326, 0.25199824851089975
1atzA, 0.17046101588785456, 0.015054502233074796, -0.030088857694219043, -0.04088838263003294, 0.9821250451395833, -0.05974613412702033, -0.47335793448035374, 0.24105510313975861, 0.5169726405707216, -0.6679157218850553, 0.06583033849915029, -0.010906282958072036, 0.544085495537259, 0.3141606890060888
1au1A, -0.012338449167744427, 0.006933789167635747, 0.02641477409213737, 0.033742748340647215, 0.9985219946418302, -0.030285278610172908, 0.7734150132283308, -0.11188880898379902, -0.3148749223213826, -0.5373806309324289, 0.03661967782865529, -0.006704604738601462, 0.8976522156728935, 0.07878097592115979
1auiB, 0.34592940714857917, -0.01317902474395569, -0.06041132010804511, -0.06849459904444052, 0.9331868644977538, -0.03131128885922449, 0.8188687172555578, -0.07932467332404256, -0.16185580815448858, -0.42110136756873706, -0.3458039954137989, 0.007586333536097677, 0.5495657203535574, 0.3393459526511877
1auoA, 0.16837503924575978, -0.01684476829465932, -0.029840483964427057, -0.07311505443605107, 0.9821734198569426, -0.02156867168342187, 0.9495987326999843, -0.04808144836292841, -0.13634845269586213, -0.20919670329523005, -0.18327533448683742, 0.0025321383248152673, 0.9361446050946562, 0.045181807187633365
1auyA, 0.31535971648212957, -0.021926538427317892, -0.03390974214285022, -0.16316337907362646, 0.9327238509024077, -0.04818231218788704, -0.4807961335636639, 0.10520768736258113, 0.18352696114156092, 0.7924701953584415, 0.3097625516023941, -0.01106463273322939, 0.7501581638690102, 0.16887945279384406
1auz_, 0.18344466716738458, 0.0005591740788451202, -0.0016315270701476798, 0.0017230390907677124, 0.9828692318587172, -0.017612033765676372, 0.9164606209989394, -0.08214138251249274, -0.14718139201146657, -0.320259178122671, -0.17063139082911738, 0.003057543892266951, 0.9259960533427134, 0.04710557911747053
1avaC, 0.05029809243600122, -0.10218037736373646, -0.19593070622237055, 0.7099048939911563, 0.6660354663174604, -0.03274492072055663, 0.0958587928871606, 0.09367740570235833, 0.12028749537855331, -0.6519729079557167, 0.7356735157685208, -0.035810046512081826, 0.5209927612831771, 0.41511604244006284
1avgI, 0.24273676830373717, -0.059646197889921426, -0.203992453205251, -0.3318996589369642, 0.8831479361734674, -0.07616174010688966, 0.34918780837541846, -0.12548419524987703, -0.3779296684978937, -0.7137650772690554, -0.45646993791027635, 0.0408089101646063, 0.6172348002147139, 0.2841964841165401
1avpA, -0.1788487880665172, 0.0013019056705474879, 0.0016186327242390594, 0.005206581591912324, -0.9834590551074373, 0.02810648523349757, 0.8517888380842895, -0.11086531846503662, -0.26526075991990944, -0.40861111306236647, -0.15745754259096384, 0.006742869309342519, 0.8546168191307344, 0.10320701428919557
1avqA, 0.18389278121539676, -0.055028971198385686, -0.12521920924873134, 0.4718523405918921, 0.850201558653318, -0.04458795041553114, 0.13381393094545033, -0.09314061331807022, -0.2120531701081852, 0.813229631667262, -0.5161485881546964, 0.02646341261010464, 0.5429875870462053, 0.36422857014053844
1awcB, 0.37882293101547027, -0.19941245264030538, -0.8185970597483956, 0.14064906761989357, 0.34294680666248717, -0.09608351584827404, -0.29808344879597914, 0.5273511693240098, -0.02039973489702417, -0.35861387113998366, 0.6981051905304463, -0.12913592437067817, 0.7395327471571899, 0.12767812955553617
1ax8_, 0.02860483778605317, 0.0012397434785135868, 0.007383502747491131, 0.004224160878327367, 0.9984714485461793, -0.04650411897334971, 0.6645695593681533, -0.165839115742962, -0.3743788214305177, -0.6248107337508574, -0.01288901534629918, 0.011428332696671985, 0.8722627470570911, 0.09964951717042173
1axiB, 0.046923742414480815, -0.01960637625357996, -0.043717053219996, -0.1542768200188808, 0.984397687810793, -0.05159870835020343, 0.35452721973738277, -0.11255201556866846, -0.2709448273787879, -0.8718614279433871, -0.1674682614576481, 0.0065898893967450654, 0.6722209244470616, 0.25129711959493345
