pbd, molpdf_coor1, DOPE_coor1, DOPEHR_coor1, NDOPE_coor1, outlier_coor1, allowed_coor1, molpdf_coor2, DOPE_coor2, DOPEHR_coor2, NDOPE_coor2, outlier_coor2, allowed_coor2, coef_var_coor1, coef_var_coor2
1a48_, 0.31668200234415317, 0.4943005056158652, 0.48976344357287377, 0.49430023505016596, 0.2946556221569438, -0.2904421299320969, 0.0845735485104742, -0.280352368553498, -0.23504409605158172, -0.2803422273276364, 0.6235311509613409, -0.6257965137390028, 0.5517975869637022, 0.2980859577666384
1a4yA, 0.12767107658240012, 0.5230187331428827, 0.5124837985080275, 0.5230187714613543, 0.3019574151965665, -0.28772372401238105, -0.09425165202452507, 0.2765223791966849, 0.18790858459086165, 0.2765242438437143, -0.6278591539159089, 0.63927270326659, 0.5051825902320243, 0.2996834917733737
1a8d_, 0.4279063935314238, 0.5000208387316095, 0.5219221791106234, 0.5000204747308465, 0.14898064216156118, -0.14918716859218778, 0.14067653038649922, -0.21168389913137672, -0.08924953205547605, -0.21168226188608794, 0.6648809828675757, -0.6637457798725872, 0.5544744628904158, 0.3421607449239559
1a8y_, 0.17549060235013939, 0.47961613447632767, 0.4498150292703634, 0.4796191141971973, 0.39112241635845, -0.3922073586738227, 0.3700603266674181, -0.3517176958736253, -0.29141732609894305, -0.35170592570115145, 0.5170113391561414, -0.5132525461175654, 0.560117722141628, 0.26102372229428145
1ac5_, 0.14538277191740984, 0.48638310800829804, 0.5001179188195407, 0.48638453189060965, 0.35749648689669844, -0.3574964868966989, -0.3222061345166252, 0.3495860160335397, 0.20348228585605263, 0.3495797799960223, -0.5524317881125145, 0.5524317881125144, 0.5369955998098231, 0.2912922574946469
1afrA, 0.41921947815967603, 0.4308849640298065, 0.4628361070526886, 0.43088871725569766, 0.34547852918424055, -0.345478529184242, 0.13812045318162272, -0.3863731972359469, -0.24007149148839216, -0.3863626863702988, 0.5588953598062175, -0.5588953598062157, 0.6421248620123288, 0.2734619319419058
1ak0_, -0.36071336247715835, -0.4423906390767474, -0.44482831047777716, -0.44239228010932197, -0.3749432500129431, 0.3741801659021797, -0.035139152424050364, 0.35748555803197424, 0.28591315145449175, 0.35748494171363926, -0.5759448605112266, 0.574208167557332, 0.658210580743045, 0.21432105040447935
1amp_, 0.15140550493937868, 0.5777531128813354, 0.546295458577005, 0.5777498776056804, 0.07482602629621497, -0.0737911260481719, -0.08933058273646428, 0.07252714914217095, 0.06155125474282719, 0.07253552161061273, -0.6990117887998359, 0.6993514280305625, 0.47153746023120824, 0.3336388236403361
1aquA, 0.40532694311838086, 0.5300143865921559, 0.519025635057988, 0.5300135023075997, 0.053259664616237136, -0.04069772520546145, -0.12135156999284792, 0.08065166105505996, 0.0560613655014531, 0.08063886378449459, -0.6954909998901239, 0.6967179286101548, 0.5526224380087887, 0.33768417795896094
1auiA, -0.38338704670022905, -0.5185617596691964, -0.4752425700949084, -0.5185611771144926, -0.21601030343526012, 0.2066069403487888, -0.02562917834317116, -0.17895900522116928, -0.1855506057138396, -0.17896103102372837, 0.6686966398839251, -0.673576681284175, 0.5493173074441626, 0.313413197710974
19hcA, 0.4092873074072791, 0.45317011323383777, 0.47609103000244624, 0.45317066270010403, 0.3115156174560368, -0.31313327860046075, 0.27793145037841877, -0.37030625987503174, -0.24549615131459282, -0.37030597814227384, 0.5460991686841775, -0.5385240969466275, 0.5369621325769436, 0.3626444068955116
1a0tP, 0.35125323605822584, 0.5296042628195072, 0.5307876525493027, 0.5296072952266166, 0.13044721683042973, -0.13001766544271814, 0.02147180959158215, -0.1380457796328023, -0.077887792429237, -0.13804322640214373, 0.690222662317475, -0.692063985464349, 0.5388487126297067, 0.32677890983853436
1a2oA, 0.2735090132490572, 0.5560723343547673, 0.5398366895900923, 0.5560731684664465, -0.0875652857040505, 0.08756528570405052, 0.4103942745181439, 0.00795432983108369, -0.015177397946569995, 0.00796016460808538, 0.6446780399744697, -0.64467803997447, 0.49860738692943724, 0.3762450941266689
1a4iA, -0.05951936235920878, -0.5404087710255928, -0.5174306848256143, -0.5404075283750754, 0.2702325538725884, -0.2676104672969601, -0.11467687673799482, 0.21451946744793704, 0.23799585326094108, 0.21452554880728233, 0.6468735908250046, -0.6478595004012578, 0.5119554792016474, 0.3056679010442403
1a59_, 0.25288102223738, 0.4925060542228763, 0.4675379277678554, 0.4925067525172529, 0.33891613379730584, -0.34273928024276074, -0.23245121396904378, 0.31723741333803923, 0.2938303316529409, 0.31723412565715464, -0.57672130997809, 0.5707413013260263, 0.5418645580821165, 0.29255753884343716
1a8e_, 0.3949405381025776, 0.4526378909447132, 0.4175653410672371, 0.45264367409127854, 0.3604814844682861, -0.36048148446828604, -0.27839916652050695, 0.36481766404083155, 0.35903219637721545, 0.36481489240238446, -0.5135211545450032, 0.5135211545450034, 0.5744088415236287, 0.3215897104685763
1a99A, 0.2256263419007067, 0.4814664927198681, 0.48710193783323963, 0.48146704234604065, 0.35228110900401227, -0.35228110900401244, 0.09186588239797774, 0.3178624353215995, 0.21168721192130993, 0.31786153726822086, -0.610195337288449, 0.6101953372884492, 0.5855198069057551, 0.2521034090204789
1ad1A, 0.37292415215906466, 0.49675455377206923, 0.46381315335781864, 0.4967557465582463, 0.27376119672364535, -0.27807981632119405, 0.14183410136382515, -0.25401890051668397, -0.30289750350899636, -0.2540140730072568, 0.6181400435855255, -0.61399537902901, 0.5578332483316785, 0.31613419162583173
1air_, 0.039588854831333384, -0.5379527048523254, -0.5240742528830392, -0.5379521384490978, -0.26886410700088914, 0.2696393444676647, 0.033402240096795446, -0.25047379358259947, -0.15311742645660192, -0.25047483718034425, 0.6521348522394911, -0.651678381745338, 0.4926538714011175, 0.30773530177750824
1ak5_, 0.3255720806821325, 0.5214261868592174, 0.5037356065159426, 0.5214308309203267, -0.21911497242900038, 0.22015110285654801, 0.06723753316157195, 0.19658281309135545, 0.13457262929333919, 0.19657235636759254, 0.6711688492803729, -0.6705342673154492, 0.5382737200542951, 0.3122951788999077
1aop_, -0.24461650301744, -0.5118958295502023, -0.5267679919425204, -0.5118979872660548, -0.26539922829054396, 0.26108352889682607, 0.14663714375382086, -0.2866721241930552, -0.14078763105431186, -0.2866641280990997, 0.6280907518263616, -0.632314138190707, 0.5164448899643121, 0.3187611893604979
1arb_, 0.3109388537318255, 0.493146342479911, 0.471559439156686, 0.4931450880056008, -0.3119000894972643, 0.3119000894972644, -0.06124517536061753, -0.25608795219882524, -0.2594534388906297, -0.25609966520319527, -0.6315713988791355, 0.6315713988791356, 0.5625772392215028, 0.27948830215455656
1axn_, 0.3718415892310978, 0.46412876018424026, 0.42805923907597593, 0.46412946416982775, 0.35190016682225134, -0.3519001668222512, -0.2419131181913356, -0.20157280486623744, -0.35088529630303333, -0.20157117365947427, 0.6070811388822658, -0.6070811388822652, 0.6691367618931843, 0.22662694611664402
